ShipmentID,OrderID,ShippingCost,Status
921681,515958,40.54,In Transit
921682,524549,38.3,In Transit
921683,527995,147.0,Lost
921684,514297,124.76,Lost
921685,505882,65.14,Returned
921686,540789,88.86,Delivered
921687,513797,24.67,Returned
921688,540218,176.92,Delivered
921689,518395,61.9,Delivered
921690,541859,172.95,In Transit
921691,533001,109.85,Delivered
921692,533869,107.53,Returned
921693,502367,87.58,In Transit
921694,518266,59.79,Returned
921695,536594,93.81,Returned
921696,529929,186.41,Lost
921697,531856,114.71,Lost
921698,508542,73.76,Returned
921699,518661,134.24,Lost
921700,540620,186.6,Returned
921701,500492,125.13,Returned
921702,530590,142.52,Delivered
921703,528998,110.26,Returned
921704,541480,55.07,Lost
921705,526806,159.99,In Transit
921706,546595,142.64,Lost
921707,522429,115.65,Lost
921708,540927,46.83,In Transit
921709,530364,164.35,Delivered
921710,539883,134.57,Lost
921711,536756,185.22,Delivered
921712,502570,48.66,Delivered
921713,534009,41.32,Lost
921714,523946,161.84,Lost
921715,523407,21.2,Lost
921716,538147,108.13,Lost
921717,515891,102.8,Delivered
921718,521327,116.93,In Transit
921719,504983,39.58,In Transit
921720,533593,72.7,Returned
921721,528753,65.16,Delivered
921722,526277,40.54,In Transit
921723,523151,81.62,Lost
921724,507769,25.6,Lost
921725,508800,110.58,In Transit
921726,515499,57.22,Delivered
921727,512952,116.48,Delivered
921728,514900,28.79,Delivered
921729,503160,119.45,Delivered
921730,509830,146.22,Delivered
921731,539092,196.87,Lost
921732,527985,131.48,In Transit
921733,503327,65.85,Returned
921734,505009,169.7,Lost
921735,500174,183.97,Delivered
921736,540879,107.71,In Transit
921737,504703,192.06,Returned
921738,504631,83.11,Delivered
921739,543127,64.63,In Transit
921740,536705,81.15,Delivered
921741,546313,32.83,Delivered
921742,547821,163.07,In Transit
921743,547103,67.86,Lost
921744,526474,145.77,Returned
921745,541905,88.08,Delivered
921746,506033,172.68,In Transit
921747,504422,39.98,Lost
921748,511704,104.56,Lost
921749,544069,114.76,Lost
921750,541126,184.26,Returned
921751,549984,179.15,In Transit
921752,548637,48.29,Returned
921753,513625,182.19,Lost
921754,511081,146.11,Returned
921755,549853,197.3,Delivered
921756,524285,100.36,In Transit
921757,544849,125.08,Returned
921758,503407,157.26,In Transit
921759,531578,167.65,Delivered
921760,506592,26.84,Lost
921761,526174,130.53,Lost
921762,548156,85.4,Delivered
921763,505324,198.72,Lost
921764,538081,136.49,Returned
921765,539061,145.08,Returned
921766,515287,123.9,Delivered
921767,535210,116.99,Delivered
921768,525145,194.54,Delivered
921769,503463,78.23,Delivered
921770,543320,166.89,Delivered
921771,536594,184.07,Delivered
921772,538697,33.26,Returned
921773,536169,65.87,In Transit
921774,549537,62.92,Delivered
921775,502262,39.5,In Transit
921776,523199,107.66,Delivered
921777,527558,77.78,Lost
921778,523783,133.35,Returned
921779,530134,55.83,Delivered
921780,529719,128.11,In Transit
921781,510370,95.76,Lost
921782,543662,108.85,Lost
921783,549823,39.52,In Transit
921784,536090,192.23,Delivered
921785,526063,194.49,In Transit
921786,518501,89.0,Delivered
921787,500393,186.39,Returned
921788,520999,128.35,Delivered
921789,540016,193.89,Delivered
921790,533970,138.72,Returned
921791,542801,92.35,Returned
921792,505277,51.54,Returned
921793,544914,119.84,Delivered
921794,526295,92.02,Lost
921795,501059,161.65,In Transit
921796,519391,45.1,Delivered
921797,526819,28.87,Returned
921798,545225,148.86,In Transit
921799,527389,50.54,Returned
921800,521337,80.16,In Transit
921801,545785,108.72,Lost
921802,543674,32.99,Lost
921803,541274,146.36,Lost
921804,511752,65.35,Lost
921805,542350,101.52,Delivered
921806,516701,41.52,Lost
921807,522510,155.11,In Transit
921808,503824,119.16,Delivered
921809,517706,59.64,Lost
921810,546592,21.58,Returned
921811,534296,101.05,Returned
921812,519112,56.3,Lost
921813,530455,138.24,Delivered
921814,523561,160.37,In Transit
921815,506413,111.06,In Transit
921816,546366,43.03,Delivered
921817,515676,194.76,In Transit
921818,532678,72.99,In Transit
921819,506001,192.3,In Transit
921820,515643,83.15,Returned
921821,539250,41.56,Delivered
921822,545267,172.07,Returned
921823,519724,97.26,Delivered
921824,546569,122.98,Delivered
921825,500472,38.49,In Transit
921826,546242,125.98,Lost
921827,546203,194.25,Returned
921828,516201,61.06,Lost
921829,516766,115.38,Lost
921830,528145,160.55,Delivered
921831,538771,137.23,In Transit
921832,526988,127.67,Returned
921833,514689,174.65,Lost
921834,523160,128.03,Delivered
921835,533831,163.45,Lost
921836,518772,71.51,Delivered
921837,543351,85.04,In Transit
921838,505644,163.82,Returned
921839,500568,75.76,In Transit
921840,536017,168.45,Lost
921841,539521,146.05,In Transit
921842,515321,53.62,Lost
921843,519262,74.22,Returned
921844,504382,182.18,Returned
921845,502225,118.12,In Transit
921846,542271,120.17,Delivered
921847,525639,144.66,In Transit
921848,516700,88.28,Lost
921849,532714,157.93,Returned
921850,532243,125.69,Returned
921851,522933,184.77,Returned
921852,542948,71.14,Returned
921853,505121,24.79,Returned
921854,545480,76.71,In Transit
921855,517077,86.1,Delivered
921856,538914,165.77,Returned
921857,505113,100.46,Delivered
921858,520345,52.56,Returned
921859,503052,56.39,In Transit
921860,521202,191.34,Returned
921861,512387,42.1,Lost
921862,526671,74.32,Returned
921863,541123,41.02,In Transit
921864,530138,95.45,In Transit
921865,545756,32.59,Returned
921866,535066,174.9,In Transit
921867,507310,20.39,In Transit
921868,524268,178.72,In Transit
921869,522568,84.67,Lost
921870,543610,71.89,In Transit
921871,500166,186.81,Delivered
921872,543512,194.17,In Transit
921873,516141,65.3,Delivered
921874,534529,87.19,Delivered
921875,508669,77.37,Returned
921876,527363,86.29,In Transit
921877,511625,127.78,Delivered
921878,502349,59.39,Lost
921879,500647,75.42,In Transit
921880,523406,31.27,Delivered
921881,512565,81.32,Returned
921882,545114,86.88,Lost
921883,538131,182.5,Returned
921884,537555,63.08,In Transit
921885,508194,93.23,Returned
921886,530986,189.51,Delivered
921887,513447,161.39,Lost
921888,547520,79.56,In Transit
921889,504788,142.53,Delivered
921890,540049,123.82,In Transit
921891,540840,76.44,Lost
921892,549875,54.24,Lost
921893,544293,43.72,In Transit
921894,512787,148.58,Delivered
921895,537237,34.1,Delivered
921896,511897,23.38,Returned
921897,501857,33.37,In Transit
921898,522882,191.4,Delivered
921899,514478,159.91,Lost
921900,541913,180.27,Lost
921901,502546,99.49,Lost
921902,508137,40.47,In Transit
921903,500712,48.73,Delivered
921904,533315,137.6,Lost
921905,536009,54.85,Delivered
921906,514356,44.77,Lost
921907,526869,191.38,Returned
921908,540773,133.24,Lost
921909,538795,169.09,In Transit
921910,529104,56.99,Returned
921911,528547,59.68,Delivered
921912,518490,52.2,Returned
921913,501810,87.1,Delivered
921914,527742,161.72,Delivered
921915,523022,33.02,Returned
921916,524911,22.42,Returned
921917,510739,197.53,Lost
921918,516104,152.79,Delivered
921919,528531,53.6,Returned
921920,527915,157.09,Returned
921921,549905,106.47,Lost
921922,507535,57.63,Delivered
921923,521962,161.16,In Transit
921924,514419,87.46,Lost
921925,545332,183.95,Delivered
921926,537308,69.52,In Transit
921927,512452,139.41,Returned
921928,528818,82.1,Delivered
921929,505491,179.98,Returned
921930,528570,172.02,Delivered
921931,511271,55.06,Returned
921932,519850,141.0,In Transit
921933,533126,112.42,In Transit
921934,512974,66.75,Delivered
921935,543242,38.89,Delivered
921936,527515,56.75,In Transit
921937,503106,31.0,Returned
921938,530665,180.79,Delivered
921939,504144,119.66,Returned
921940,508335,188.74,Lost
921941,521720,66.91,Lost
921942,528080,163.75,Returned
921943,536221,127.57,Delivered
921944,546169,23.49,Returned
921945,535182,163.94,Lost
921946,530738,23.17,Delivered
921947,533152,22.52,Lost
921948,511461,58.47,In Transit
921949,505534,189.73,In Transit
921950,516351,66.36,Delivered
921951,536329,193.49,In Transit
921952,510570,47.15,In Transit
921953,540067,67.76,Returned
921954,530904,37.68,Lost
921955,530761,153.33,Delivered
921956,542509,48.02,In Transit
921957,518876,125.48,Returned
921958,530879,145.51,Delivered
921959,503910,117.91,Returned
921960,533797,169.87,Lost
921961,530179,79.9,Delivered
921962,536365,38.82,In Transit
921963,548627,35.06,Lost
921964,525519,36.94,Delivered
921965,524609,146.51,Returned
921966,521910,103.85,Returned
921967,538376,166.62,Returned
921968,526410,150.97,In Transit
921969,500822,24.07,Lost
921970,510521,85.29,Delivered
921971,544204,56.47,Lost
921972,503318,52.65,Returned
921973,518698,99.0,Returned
921974,503982,87.08,In Transit
921975,535011,150.01,Delivered
921976,526282,28.17,Lost
921977,541241,162.74,In Transit
921978,511771,119.74,Delivered
921979,525584,152.6,Delivered
921980,526484,41.44,Lost
921981,530404,73.96,Delivered
921982,512343,85.6,In Transit
921983,510030,106.54,Returned
921984,513731,162.36,Delivered
921985,512742,90.04,Delivered
921986,518493,187.18,Lost
921987,515012,122.6,Delivered
921988,504373,176.05,In Transit
921989,534671,91.6,Returned
921990,546196,190.1,Delivered
921991,529184,179.55,Returned
921992,525029,129.17,Returned
921993,549723,37.46,Returned
921994,547986,32.18,Lost
921995,536458,171.39,In Transit
921996,549430,81.31,Lost
921997,526981,81.03,Delivered
921998,540261,159.08,Returned
921999,539196,26.34,Lost
922000,532763,123.56,Returned
922001,529292,33.27,Lost
922002,541333,120.92,Lost
922003,529346,161.85,Delivered
922004,513384,56.83,Lost
922005,512524,61.86,Returned
922006,533142,126.31,Lost
922007,528446,151.56,In Transit
922008,523641,166.09,In Transit
922009,548171,129.72,In Transit
922010,524824,173.23,Lost
922011,518668,91.29,In Transit
922012,500516,197.08,Delivered
922013,545525,101.14,Lost
922014,511163,100.76,Returned
922015,548768,107.86,Lost
922016,519832,140.63,Returned
922017,525889,102.76,Lost
922018,507281,109.45,Lost
922019,525862,141.64,In Transit
922020,549185,23.87,Delivered
922021,501507,127.91,Delivered
922022,526425,45.05,Lost
922023,514173,105.18,Delivered
922024,506157,131.65,Delivered
922025,506175,180.74,In Transit
922026,535958,155.32,Delivered
922027,537126,93.23,In Transit
922028,534528,185.21,Lost
922029,523250,78.21,Returned
922030,534305,168.62,In Transit
922031,529278,103.2,Lost
922032,543217,156.27,Returned
922033,501516,108.41,In Transit
922034,548132,25.56,In Transit
922035,507689,110.14,Delivered
922036,512767,189.25,In Transit
922037,532640,186.62,Delivered
922038,531849,104.82,Delivered
922039,502265,23.71,Lost
922040,522305,137.89,Delivered
922041,504225,73.57,Delivered
922042,516975,111.4,Lost
922043,549748,145.81,Returned
922044,536628,66.87,In Transit
922045,511480,39.05,In Transit
922046,530440,38.05,Delivered
922047,536720,39.91,In Transit
922048,526603,147.85,Returned
922049,530799,185.03,In Transit
922050,531665,133.7,Returned
922051,513240,63.96,Lost
922052,509326,46.17,Returned
922053,537679,145.09,Lost
922054,531920,104.78,Delivered
922055,538797,38.29,Delivered
922056,529901,84.52,In Transit
922057,537314,142.5,Returned
922058,540974,167.7,Delivered
922059,533211,174.24,Delivered
922060,531884,66.95,Lost
922061,532934,152.3,Lost
922062,530651,182.15,Delivered
922063,548910,185.78,Delivered
922064,521743,169.7,Returned
922065,503529,47.48,Delivered
922066,518829,151.24,Delivered
922067,543243,108.93,In Transit
922068,513058,25.34,In Transit
922069,519046,23.65,In Transit
922070,549229,80.78,In Transit
922071,529169,159.15,In Transit
922072,501199,26.45,Lost
922073,508834,185.64,Delivered
922074,546064,166.9,In Transit
922075,535660,59.39,In Transit
922076,537920,104.02,Delivered
922077,513887,187.75,Returned
922078,529574,71.93,Delivered
922079,527334,41.19,In Transit
922080,518680,167.07,Lost
922081,546857,84.89,In Transit
922082,506426,55.92,Returned
922083,546606,149.01,Returned
922084,531414,193.92,In Transit
922085,544626,175.86,Returned
922086,530509,79.49,Delivered
922087,504293,156.42,Returned
922088,533788,59.31,Returned
922089,543250,25.52,Lost
922090,504258,94.43,Delivered
922091,512782,94.37,Returned
922092,503168,144.02,Lost
922093,510572,67.59,Delivered
922094,535630,161.63,In Transit
922095,532820,116.72,Delivered
922096,524563,20.24,Delivered
922097,511122,139.6,Returned
922098,535736,125.43,Lost
922099,517634,126.06,Returned
922100,514570,112.47,Delivered
922101,527696,187.92,In Transit
922102,546966,54.05,Delivered
922103,536641,69.66,Returned
922104,544360,114.05,Delivered
922105,521045,166.89,Lost
922106,526544,90.55,Lost
922107,505868,175.42,Lost
922108,541934,74.87,Lost
922109,509157,45.58,Delivered
922110,525547,174.78,Returned
922111,544401,33.26,In Transit
922112,530427,190.4,Returned
922113,520346,71.2,Lost
922114,548137,77.18,In Transit
922115,547012,20.4,In Transit
922116,505473,32.68,Returned
922117,527094,170.58,Lost
922118,537989,120.3,In Transit
922119,525571,125.77,Returned
922120,504263,150.17,Returned
922121,539239,57.11,Delivered
922122,501292,118.77,Returned
922123,501119,22.23,In Transit
922124,526347,169.21,In Transit
922125,514900,176.89,In Transit
922126,514670,60.45,In Transit
922127,545525,116.95,Returned
922128,515313,75.1,Lost
922129,519664,75.21,Delivered
922130,504596,42.11,In Transit
922131,518052,118.16,Returned
922132,510953,147.88,Lost
922133,534042,161.34,Delivered
922134,539832,170.63,In Transit
922135,535303,63.32,Delivered
922136,548458,77.64,Delivered
922137,528502,29.07,Lost
922138,525795,73.28,Lost
922139,547164,25.47,In Transit
922140,528747,107.64,Returned
922141,548597,77.05,In Transit
922142,510273,46.13,Delivered
922143,515741,186.29,In Transit
922144,508508,106.05,In Transit
922145,543663,59.85,Delivered
922146,535257,71.11,Lost
922147,531516,73.47,Lost
922148,542745,71.41,Delivered
922149,528800,150.43,Delivered
922150,539972,98.62,Lost
922151,526576,94.97,In Transit
922152,526481,88.05,Lost
922153,504952,116.48,Lost
922154,518541,72.56,Lost
922155,538766,110.27,Delivered
922156,546060,119.44,Returned
922157,545032,37.41,Returned
922158,523143,143.67,Returned
922159,526795,161.88,In Transit
922160,510621,69.97,Returned
922161,542122,152.1,In Transit
922162,549606,168.08,Delivered
922163,516496,174.87,Lost
922164,532556,63.23,Lost
922165,529081,140.33,Lost
922166,527265,81.48,Returned
922167,541156,100.85,Returned
922168,549262,146.73,In Transit
922169,539856,167.87,Returned
922170,514708,35.94,Returned
922171,522824,82.72,Delivered
922172,543156,43.48,Delivered
922173,536178,134.58,Delivered
922174,547489,45.47,In Transit
922175,516045,160.82,Returned
922176,521324,41.95,In Transit
922177,504731,122.21,Lost
922178,539304,51.91,Delivered
922179,514642,84.93,Lost
922180,516114,48.64,Lost
922181,533313,121.05,Delivered
922182,520490,60.38,Returned
922183,504998,198.85,Delivered
922184,524945,187.2,Lost
922185,541287,141.16,In Transit
922186,549554,91.1,Delivered
922187,516918,47.27,In Transit
922188,546223,59.46,Delivered
922189,519000,150.21,Delivered
922190,535903,68.47,Delivered
922191,536070,106.11,In Transit
922192,540355,138.17,Lost
922193,505085,61.22,Returned
922194,509954,137.78,Lost
922195,516611,51.23,Returned
922196,529246,26.54,In Transit
922197,514247,40.6,Returned
922198,524492,191.74,Delivered
922199,516078,138.46,Returned
922200,527262,49.82,Returned
922201,521108,102.32,In Transit
922202,530440,56.91,In Transit
922203,516460,186.56,In Transit
922204,514535,169.33,In Transit
922205,500913,97.41,Delivered
922206,547273,104.5,In Transit
922207,514120,64.97,In Transit
922208,523850,43.13,Delivered
922209,532806,146.2,Lost
922210,514640,193.48,Delivered
922211,502784,52.04,In Transit
922212,527670,184.36,Delivered
922213,505740,183.87,Lost
922214,511473,51.71,Lost
922215,503905,108.94,Lost
922216,507263,175.66,Lost
922217,530690,26.96,Returned
922218,518318,26.69,Delivered
922219,531795,59.07,Delivered
922220,522466,187.96,Lost
922221,512447,126.03,Returned
922222,504928,42.0,In Transit
922223,516034,183.68,Lost
922224,530368,187.48,Returned
922225,503475,147.08,Delivered
922226,519815,130.45,Returned
922227,516336,76.77,Delivered
922228,508306,96.6,In Transit
922229,546280,92.01,In Transit
922230,507379,59.9,Lost
922231,520857,183.18,Returned
922232,516298,150.18,Delivered
922233,536416,23.19,Lost
922234,516025,48.34,In Transit
922235,507313,119.1,In Transit
922236,546995,132.85,Returned
922237,506675,83.75,Lost
922238,531713,187.87,Returned
922239,538893,121.05,Delivered
922240,542964,178.44,In Transit
922241,502064,81.27,Returned
922242,531687,62.68,Delivered
922243,528887,187.81,In Transit
922244,532910,154.87,Delivered
922245,505436,107.8,Lost
922246,507995,54.62,Delivered
922247,504753,82.46,Returned
922248,507712,197.9,Delivered
922249,544324,167.93,Delivered
922250,501379,77.0,Lost
922251,500424,191.57,Returned
922252,508862,66.81,Returned
922253,538571,47.01,Delivered
922254,543359,150.89,In Transit
922255,513489,181.47,Delivered
922256,534572,26.45,Delivered
922257,538176,160.51,Returned
922258,547636,43.25,Delivered
922259,532818,81.2,In Transit
922260,538960,93.33,Lost
